db,profile_id,canbox_row_id,company_id,company_en,company_ch,company_name,carset_id,carset_en,carset_ch,carset_name,cartype_id,cartype_en,cartype_ch,cartype_name,canbox_en,canbox_ch,canbox_name,disp,limit_text,limit_byid,horv,cartype_msg,hits
canbus_sp.db,65939,432,11,BNR,比纳瑞,比那瑞,4,Ford,福特,福特,11,Kuga,翼虎,翼虎,BNR.XP(L),比纳瑞(低配),比纳瑞仿欣朴 福特 翼虎低配竖屏,1,,,,福特翼虎,xp
canbus_sp.db,131475,433,11,BNR,比纳瑞,比那瑞,4,Ford,福特,福特,11,Kuga,翼虎,翼虎,BNR.XP(H),比纳瑞(高配),比纳瑞仿欣朴 福特 翼虎高配竖屏,1,,,,福特翼虎,xp
canbus_sp.db,1835447,468,11,BNR,比纳瑞,比那瑞,7,Toyota,丰田,丰田,126,Lexus ES,雷克萨斯 ES,雷克萨斯,BNR.XP(L),比纳瑞(低配),LZ,1,,,,,xp
canbus_sp.db,1900983,469,11,BNR,比纳瑞,比那瑞,7,Toyota,丰田,丰田,126,Lexus ES,雷克萨斯 ES,雷克萨斯,BNR.XP(H),比纳瑞(高配),LZ,1,,,,,xp
canbus_sp.db,393571,476,11,BNR,比纳瑞,比那瑞,11,Hyundai/KIA,现代起亚全兼容,现代起亚全兼容,107,Sonata8,索纳塔8,索纳塔8,BNR,比纳瑞,比那瑞,1,,,,现代索纳塔8,kia;hyundai;sonata;sonata8
canbus_sp.db,459107,477,11,BNR,比纳瑞,比那瑞,11,Hyundai/KIA,现代起亚全兼容,现代起亚全兼容,107,Sonata8,索纳塔8,索纳塔8,BNR(AMP),比纳瑞(带功放),比那瑞带功放,1,,,,现代索纳塔8,kia;hyundai;sonata;sonata8
canbus_sp.db,524643,478,11,BNR,比纳瑞,比那瑞,11,Hyundai/KIA,现代起亚全兼容,现代起亚全兼容,107,Sonata8,索纳塔8,索纳塔8,BNR(AMP.PANEL),比纳瑞(带功放.面板),比那瑞,1,,,,现代索纳塔8,kia;hyundai;sonata;sonata8
canbus_sp.db,327960,490,11,BNR,比纳瑞,比那瑞,24,Trumpchi,传祺,传祺,57,GS4,GS4,传祺GS4,BNR.XP(L),比纳瑞(低配),低配,1,,,,,xp
canbus_sp.db,393496,491,11,BNR,比纳瑞,比那瑞,24,Trumpchi,传祺,传祺,57,GS4,GS4,传祺GS4,BNR.XP(H),比纳瑞(高配),高配,1,,,,,xp
canbus_sp.db,459017,495,11,BNR,比纳瑞,比那瑞,26,Geely,吉利,吉利,131,GEELY BoYue,博越,博越,BNR,比纳瑞,RZC,1,,,,,rzc
canbus_sp.db,262399,498,11,BNR,比纳瑞,比那瑞,19,DONGFENG,东风,东风,47,FS AX7,风神AX7,风神AX7,BNR.XP(L),比纳瑞(低配),ax7,1,,,,,xp
canbus_sp.db,327935,499,11,BNR,比纳瑞,比那瑞,19,DONGFENG,东风,东风,47,FS AX7,风神AX7,风神AX7,BNR.XP(H),比纳瑞(高配),威驰ax7,1,,,,,xp
canbus_sp.db,852347,506,11,BNR,比纳瑞,比那瑞,10,Cadillac,凯迪拉克,凯迪拉克,31,SRX,SRX,兼容,BNR.XP(L),比纳瑞(低配),新款低配,1,,,,凯迪拉克ATS-L、凯迪拉克XTS、凯迪拉克ATS、凯雷德、帝威、赛威凯迪拉克XT5、凯迪拉克SRX、凯迪拉克CT6...,xp
canbus_sp.db,917883,507,11,BNR,比纳瑞,比那瑞,10,Cadillac,凯迪拉克,凯迪拉克,31,SRX,SRX,兼容,BNR.XP(H),比纳瑞(高配),新款高配,1,,,,凯迪拉克ATS-L、凯迪拉克XTS、凯迪拉克ATS、凯雷德、帝威、赛威凯迪拉克XT5、凯迪拉克SRX、凯迪拉克CT6...,xp
canbus_sp.db,1507707,508,11,BNR,比纳瑞,比那瑞,10,Cadillac,凯迪拉克,凯迪拉克,78,CTS,CTS,凯迪拉克 CTS,BNR.XP(L),比纳瑞(低配),新款低配,1,,,,,xp
canbus_sp.db,1573243,509,11,BNR,比纳瑞,比那瑞,10,Cadillac,凯迪拉克,凯迪拉克,78,CTS,CTS,凯迪拉克 CTS,BNR.XP(H),比纳瑞(高配),新款高配,1,,,,,xp
canbus_sp.db,327,521,12,HC,和驰,和驰,8,Nissan,日产,日产,27,TEAN,天籁,天籁,HC.XP(OLD),和驰(老款),HC,1,,,,,xp
canbus_sp.db,65863,522,12,HC,和驰,和驰,8,Nissan,日产,日产,27,TEAN,天籁,天籁,HC.XP(Keep),和驰(原车CD),HC,1,,,,,xp
canbus_sp.db,388,523,12,HC,和驰,和驰,8,Nissan,日产,日产,27,TEAN,天籁,天籁,XP/HC09-12,欣朴/和驰09-12款,和驰.仿欣朴(09款),1,,,,,xp
canbus_sp.db,590179,528,12,HC,和驰,和驰,11,Hyundai/KIA,现代起亚全兼容,现代起亚全兼容,2,ALL,兼容,大众,HC,和驰,威驰16款,1,,,,大众,kia;hyundai
canbus_sp.db,655715,529,12,HC,和驰,和驰,11,Hyundai/KIA,现代起亚全兼容,现代起亚全兼容,2,ALL,兼容,大众,HC.AMP,和驰.带功放,威驰16款,1,,,,大众,kia;hyundai
canbus_sp.db,432,530,12,HC,和驰,和驰,9,Benz,奔驰,奔驰,65,B200/VIANO,B200/威霆,B200,HC.XP,和驰,HC,1,,,,奔驰B200,xp
canbus_sp.db,65968,531,20,LZ(HZ),路征(豪正),路征(豪正),9,Benz,奔驰,奔驰,65,B200/VIANO,B200/威霆,B200,HZ.XP,豪正,hz,1,,,,奔驰B200,xp
canbus_sp.db,65868,547,19,SIBO,思博,思博,3,GM/Chevrolet,别克通用/雪佛兰,别克通用,5,ALL,兼容##威驰-欣扑协议：雪佛兰系列请选择兼容性协议。,兼容,Sibo.XP,思博,威驰,1,,,,英朗、凯越、昂科威、君威、威朗、君越、昂科拉、别克GL8、威朗、林荫大道、昂科雷(进口)、赛欧、荣御、世纪...,xp
canbus_sp.db,524389,562,2,HIWORLD,威驰,威驰,8,Nissan,日产,日产,75,TERRA,途达,途达,VW,威驰,WC,1,,,,,hiworld
canbus_sp.db,524692,563,4,RZC(Raise),睿志诚,睿志诚,16,CHERY,奇瑞,奇瑞汽车,144,JETOUR X70,捷途X70,捷途X70,2018,18款,睿智诚奇瑞18款捷途X70,1,,,,,raise;rzc
canbus_sp.db,262272,564,2,HIWORLD,威驰,威驰,17,CHANGAN,长安,长安,145,COS1°,科赛,科赛,2019.AUTO,2019款.自动空调,威驰19款长安科赛自动空调,1,,,,,hiworld
canbus_sp.db,327808,567,2,HIWORLD,威驰,威驰,17,CHANGAN,长安,长安,145,COS1°,科赛,科赛,2019.HAND,2019款.手动空调,威驰19款长安科赛手动空调,1,,,,,hiworld
canbus_sp.db,1900987,568,2,HIWORLD,威驰,威驰,8,Nissan,日产,日产,146,TEANA XV,天籁.公爵,天籁.公爵,2008-2012,2008-2012款,威驰日产08-12款天籁公爵,1,,,,,hiworld
canbus_sp.db,197021,570,4,RZC(Raise),睿志诚,睿志诚,18,BESTURN,奔腾,奔騰,147,Besturn X80,X80,奔腾X80,2017.LOW.NO 360,17款.低配.无全景,睿智城17款高配,1,,,,,raise;rzc
canbus_sp.db,262557,571,4,RZC(Raise),睿志诚,睿志诚,18,BESTURN,奔腾,奔騰,147,Besturn X80,X80,奔腾X80,2017.HIGH.360,17款.高配.有全景,睿智城17款高配,1,,,,,raise;rzc
canbus_sp.db,20,573,3,XP(Simple),欣朴,欣扑,7,Toyota,丰田,丰田,149,ALL,兼容##(睿志城)兼容：RAV4(16款前)、14款卡罗拉、14款雷凌、12、14、15款凯美瑞、锐志、15款汉兰达...,凯美瑞,XP2013,欣朴13款,欣朴(低配)13款,1,,,,,xp(simple);simple;xp
canbus_sp.db,131092,574,3,XP(Simple),欣朴,欣扑,7,Toyota,丰田,丰田,149,ALL,兼容##(睿志城)兼容：RAV4(16款前)、14款卡罗拉、14款雷凌、12、14、15款凯美瑞、锐志、15款汉兰达...,凯美瑞,XP13.AMP,欣朴13款.带功放,欣朴(高配)13款,1,,,,,xp(simple);simple;xp
canbus_sp.db,1114514,575,4,RZC(Raise),睿志诚,睿志诚,28,Renault,雷诺,雷诺,64,KOLEOS,科雷傲,雷诺科雷傲,2018.LOW.HAND,2018款低配(手动空调),睿智成18款科雷傲低配(手动空调),1,,,,,raise;rzc
canbus_sp.db,262276,578,2,HIWORLD,威驰,威驰,5,HAVAL,长城/哈弗,哈弗,13,HAVAL H2,哈弗H2,哈弗H2,WC.HAND,威驰配长远通空调面板(手动空调),威驰长城哈弗H2配长远通空调面板(手动空调),1,,,,,hiworld
canbus_sp.db,327812,579,2,HIWORLD,威驰,威驰,5,HAVAL,长城/哈弗,哈弗,13,HAVAL H2,哈弗H2,哈弗H2,WC.AUTO,威驰配长远通空调面板(自动空调),威驰长城哈弗H2配长远通空调面板(手动空调),1,,,,,hiworld
canbus_sp.db,8847799,585,22,CheXun,车讯网,车讯网,38,KX,开瑞,开瑞,152,K50,K50,K50,CheXun,车讯网,车讯网开瑞K50,1,,,,,k5
canbus_sp.db,131295,587,2,HIWORLD,威驰,威驰,4,Ford,福特,福特,10,Mondeo,蒙迪欧,蒙迪欧,2007-2012,07-12款,07-12款蒙迪欧致胜竖屏,1,,,,福特蒙迪欧致胜,hiworld
canbus_sp.db,262165,588,2,HIWORLD,威驰,威驰,4,Ford,福特,福特,10,Mondeo,蒙迪欧,蒙迪欧,2013.KEEP.HIGH,13款原车空调面板高配,13款保留原车空调面板高配(竖屏),1,,,,福特蒙迪欧致胜,hiworld
canbus_sp.db,327701,589,2,HIWORLD,威驰,威驰,4,Ford,福特,福特,10,Mondeo,蒙迪欧,蒙迪欧,2013.KEEP.HIGH.HEAT,13款保留原车空调面板高配(带座椅加热),13款保留原车空调面板高配(带座椅加热)(竖屏),1,,,,福特蒙迪欧致胜,hiworld
canbus_sp.db,3801531,590,2,HIWORLD,威驰,威驰,45,LUXGEN,纳智捷,纳智捷,102,U6,U6,纳智捷 U6,WC,威驰,威驰纳智捷U6,1,,,,,hiworld
canbus_sp.db,65981,591,2,HIWORLD,威驰,威驰,31,Ha/ma,海马,海马,153,M3/s7,M3/s7,海马M3/s7,WC,威驰,威驰海马M3/s7,1,,,,,hiworld
canbus_sp.db,1442147,593,8,DaoJun,道俊,道俊,11,Hyundai/KIA,现代起亚全兼容,现代起亚全兼容,155,Sorento,索兰托,索兰托,DaoJun,道俊,道俊起亚索兰托8,1,,,,,kia;hyundai;sorento
canbus_sp.db,786856,598,3,XP(Simple),欣朴,欣扑,28,Renault,雷诺,雷诺,157,Clio,Clio,Clio,2020.LOW,2020款低配,欣朴雷诺 20款Clio低配,1,,,,,xp(simple);simple;xp
canbus_sp.db,11207095,599,4,RZC(Raise),睿志诚,睿志诚,8,Nissan,日产,日产,75,TERRA,途达,途达,HAND,手动空调,睿智成日产 途达手动空调竖屏,1,,,,,raise;rzc
canbus_sp.db,655461,600,2,HIWORLD,威驰,威驰,8,Nissan,日产,日产,75,TERRA,途达,途达,HAND,手动空调,日产途达手动空调,1,,,,,hiworld
canbus_sp.db,196798,601,4,RZC(Raise),睿志诚,睿志诚,8,Nissan,日产,日产,27,TEAN,天籁,天籁,2004-2007,2004-2007款,睿智成 04 07款天籁,1,,,,,raise;rzc
canbus_sp.db,458803,604,4,RZC(Raise),睿志诚,睿志诚,2,Volkswagen,大众,大众,2,ALL,兼容,大众,High.no amp.no air,高配.不带功放.拆空调面板,睿智诚大众兼容（高配不带功放）拆空调面板,1,,,,大众,raise;rzc
canbus_sp.db,47,609,3,XP(Simple),欣朴,欣扑,6,Honda,本田,本田,14,CRV,CRV,CRV,XP/RZC(12CRV/16CRV-M/L,欣朴/睿智城(12款CRV/16款中低配CRV),欣朴12款,1,,,,本田CR-V、本田锋范,rzc;xp(simple);simple;xp
canbus_sp.db,76,612,2,HIWORLD,威驰,威驰,6,Honda,本田,本田,14,CRV,CRV,CRV,VW(12CRV/16CRV-M/L）,威驰(12款CRV/16款CRV中低配）,威驰12款CRV16款中低配,0,,,,本田CR-V、本田锋范,hiworld
canbus_sp.db,4260283,614,2,HIWORLD,威驰,威驰,27,INFINITI,英菲尼迪,英菲尼迪,163,QX60,QX60,QX60,2014.KEEP,2014款.保留主机,威驰英菲尼迪14款QX60保留主机竖屏,1,,,,,hiworld
canbus_sp.db,4391355,619,2,HIWORLD,威驰,威驰,4,Ford,福特,福特,164,Everest,撼路者,撼路者,2018.LOW.ELITE,2018款.低配.精英版,威驰福特18款撼路者 低配精英版,1,,,,,hiworld
canbus_sp.db,4456891,620,2,HIWORLD,威驰,威驰,4,Ford,福特,福特,164,Everest,撼路者,撼路者,2018.LOW.DELUXE,2018款.高配.豪华版,威驰福特18款撼路者 高配豪华版,1,,,,,hiworld
canbus_sp.db,721039,621,3,XP(Simple),欣朴,欣扑,8,Nissan,日产,日产,25,TRIAL,奇骏##(奇骏)兼容：逍客、蓝鸟、骐达、轩逸...,奇骏,2015.AUTO,2015款.自动空调,欣朴15款奇骏自动空调,1,,,,日产奇骏,xp(simple);simple;xp
canbus_sp.db,786575,622,3,XP(Simple),欣朴,欣扑,8,Nissan,日产,日产,26,Patrol,途乐,途乐,2015.LOW,2015款.低配,欣朴15款途乐低配,1,,,,途乐,xp(simple);simple;xp
canbus_sp.db,720997,625,2,HIWORLD,威驰,威驰,8,Nissan,日产,日产,165,Navara,纳瓦拉,日产纳瓦拉,Auto,自动空调,日产纳瓦拉自动空调,1,,,,,hiworld
canbus_sp.db,786533,626,2,HIWORLD,威驰,威驰,8,Nissan,日产,日产,165,Navara,纳瓦拉,日产纳瓦拉,Hand,手动空调,日产纳瓦拉手动空调,1,,,,,hiworld
canbus_sp.db,4522427,627,2,HIWORLD,威驰,威驰,4,Ford,福特,福特,164,Everest,撼路者,撼路者,2018.Philippine,2018款.菲律宾专用,威驰福特18款撼路者 高配豪华版 竖屏(菲律宾专用),1,,,,,hiworld
canbus_sp.db,1442144,629,2,HIWORLD,威驰,威驰,28,Renault,雷诺,雷诺,166,Megane Ⅳ,梅甘娜4,雷诺,2017.HIGH,2017款.高配,威驰雷诺17款梅甘娜4高配 竖屏,1,,,,,hiworld
canbus_sp.db,4587963,631,2,HIWORLD,威驰,威驰,27,INFINITI,英菲尼迪,英菲尼迪,167,G37,G37,英菲尼迪G37,2010,2010款,威驰英菲尼迪10款G37,1,,,,,hiworld
canbus_sp.db,262516,632,2,HIWORLD,威驰,威驰,13,Jeep,吉普,吉普,130,compass,指南者,自由光,2017.NO AMP,2017款.不带功放,17款指南者 不带功放,1,,,,吉普自由光,hiworld
canbus_sp.db,328052,633,2,HIWORLD,威驰,威驰,13,Jeep,吉普,吉普,130,compass,指南者,自由光,2017.AMP,2017款.带功放,17款指南者 带功放,1,,,,吉普自由光,hiworld
canbus_sp.db,590014,637,4,RZC(Raise),睿志诚,睿志诚,8,Nissan,日产,日产,25,TRIAL,奇骏##(奇骏)兼容：逍客、蓝鸟、骐达、轩逸...,奇骏,Auto.Abroad,自动空调.海外版,睿志诚日产奇骏自动空调海外版,1,,,,日产奇骏,raise;rzc
canbus_sp.db,131379,639,4,RZC(Raise),睿志诚,睿志诚,32,ZHONGHUA,中华,中华,168,V6,V6,中华V6,2018,2018款,睿志诚18款中华V6,1,,,,,raise;rzc
canbus_sp.db,412,640,3,XP(Simple),欣朴,欣扑,1,OTHER,其他,其他,169,GMC,GMC,GMC,2013,2013款,欣朴13款GMC,1,,,,,xp(simple);simple;xp
canbus_sp.db,4915643,645,2,HIWORLD,威驰,威驰,8,Nissan,日产,日产,27,TEAN,天籁,天籁,2008-2018.Keep CD.RightRudder,2008-2012款.保留CD.右舵,"威驰日产08-12款老天籁(保留CD,右舵)",1,,,,,hiworld
canbus_sp.db,4719035,646,2,HIWORLD,威驰,威驰,8,Nissan,日产,日产,27,TEAN,天籁,天籁,2008-2018.Keep CD,2008-2012款.保留CD,威驰日产08-12款老天籁(保留CD),1,,,,,hiworld
canbus_sp.db,1245428,647,4,RZC(Raise),睿志诚,睿志诚,5,HAVAL,长城/哈弗,哈弗,170,HAVAL H4,哈弗H4,哈弗H4,RZC,睿志誠,睿智诚哈佛H4,1,,,,,raise;rzc
canbus_sp.db,5177787,653,2,HIWORLD,威驰,威驰,4,Ford,福特,福特,174,Loncoin,林肯,福特林肯,MKC,MKC,威驰福特林肯MKC,1,,,,,hiworld
canbus_sp.db,983392,655,2,HIWORLD,威驰,威驰,28,Renault,雷诺,雷诺,166,Megane Ⅳ,梅甘娜4,雷诺,2017.MID,2017款.中配,威驰雷诺17款梅甘娜4中配 竖屏,1,,,,,hiworld
canbus_sp.db,590163,664,4,RZC(Raise),睿志诚,睿志诚,12,Peugeot/Citroen,标致雪铁龙全兼容,标致雪铁龙全兼容,180,408,408,标志408,2014-2019,2014-2019款,睿智城标志14-19款408	,1,,,,,raise;rzc
canbus_sp.db,655699,665,4,RZC(Raise),睿志诚,睿志诚,12,Peugeot/Citroen,标致雪铁龙全兼容,标致雪铁龙全兼容,180,408,408,标志408,2014-2019.HIGH.360,2014-2019款.高配.全景,睿智城标志14-19款408高配带全景,1,,,,,raise;rzc
canbus_sp.db,40,666,3,XP(Simple),欣朴,欣扑,2,Volkswagen,大众,大众,4,Glof 7,高尔夫7##兼容：斯柯达新明锐...,高尔夫7,XP(H),欣朴(高配),欣朴(高配),1,,,,,xp(simple);simple;xp
canbus_sp.db,1573137,667,4,RZC(Raise),睿志诚,睿志诚,22,ROEWE,荣威,荣威汽车,181,Ei6,Ei6,荣威Ei6,2017.MIX,2017款.混动版, 睿志诚 17款 荣威 Ei6 混动 竖屏,1,,,,,raise;rzc
canbus_sp.db,5308859,668,2,HIWORLD,威驰,威驰,27,INFINITI,英菲尼迪,英菲尼迪,183,Q50L,Q50L,英菲尼迪Q50L,2016,2016款,威驰英菲尼迪16款Q50l,1,,,,,hiworld
canbus_sp.db,290,669,4,RZC(Raise),睿志诚,睿志诚,47,Venucia,启辰,启辰,184,T70,T70,T70,2015-2017,2015-2017款,睿智成15-17款T70,1,,,,,raise;rzc
canbus_sp.db,459042,670,4,RZC(Raise),睿志诚,睿志诚,47,Venucia,启辰,启辰,184,T70,T70,T70,2018,2018款,睿智成18款T70,1,,,,,raise;rzc
canbus_sp.db,655650,671,4,RZC(Raise),睿志诚,睿志诚,47,Venucia,启辰,启辰,184,T70,T70,T70,2020,2020款,睿智成20款T70,1,,,,,raise;rzc
canbus_sp.db,2359748,672,3,XP(Simple),欣朴,欣扑,28,Renault,雷诺,雷诺,166,Megane Ⅳ,梅甘娜4,雷诺,HIGH.AUTO.ZH,高配.自动空调.智航定制,欣朴雷诺梅甘娜4 竖屏 高配自动空调,1,,,,,xp(simple);simple;xp
canbus_sp.db,2294212,673,3,XP(Simple),欣朴,欣扑,28,Renault,雷诺,雷诺,166,Megane Ⅳ,梅甘娜4,雷诺,LOW.AUTO.ZH,低配.自动空调.智航定制,欣朴雷诺梅甘娜4 竖屏 低配自动空调,1,,,,,xp(simple);simple;xp
canbus_sp.db,2228676,674,3,XP(Simple),欣朴,欣扑,28,Renault,雷诺,雷诺,166,Megane Ⅳ,梅甘娜4,雷诺,LOW.HAND.ZH,低配.手动空调.智航定制,欣朴雷诺梅甘娜4 竖屏 低配手动空调,1,,,,,xp(simple);simple;xp
canbus_sp.db,1114536,675,3,XP(Simple),欣朴,欣扑,28,Renault,雷诺,雷诺,157,Clio,Clio,Clio,2020.HIGH,2020款.高配,欣朴雷诺 20款Clio高配,1,,,,,xp(simple);simple;xp
canbus_sp.db,1049000,676,3,XP(Simple),欣朴,欣扑,28,Renault,雷诺,雷诺,157,Clio,Clio,Clio,2020.MID,2020款.中配,欣朴雷诺 20款Clio中配,1,,,,,xp(simple);simple;xp
canbus_sp.db,422,677,4,RZC(Raise),睿志诚,睿志诚,31,Ha/ma,海马,海马,185,Family,福美来,福美来,RZC2017,睿志诚17款,睿智诚17款,1,,,,,raise;rzc
canbus_sp.db,65910,679,3,XP(Simple),欣朴,欣扑,13,Jeep,吉普,吉普,34,Cherokee,自由光,自由光,HIGH,高配,欣朴 JEEP 自由光 高配,1,,,,,xp(simple);simple;xp
canbus_sp.db,374,680,3,XP(Simple),欣朴,欣扑,13,Jeep,吉普,吉普,34,Cherokee,自由光,自由光,LOW,低配,欣朴 JEEP 自由光,1,,,,,xp(simple);simple;xp
canbus_sp.db,131110,705,2,HIWORLD,威驰,威驰,8,Nissan,日产,日产,165,Navara,纳瓦拉,日产纳瓦拉,PHILIPPINE,菲律宾专用,威驰日产纳瓦拉菲律宾专用,1,,,,,hiworld
canbus_sp.db,1180072,707,3,XP(Simple),欣朴,欣扑,28,Renault,雷诺,雷诺,192,Duster,Duster,雷诺Duster,2005-2017款,2005-2017款,欣朴雷诺05-17款 Duster,1,,,,,xp(simple);simple;xp
canbus_sp.db,1245588,711,4,RZC(Raise),睿志诚,睿志诚,16,CHERY,奇瑞,奇瑞汽车,39,Chery Tiggo5,瑞虎5,奇瑞瑞虎5,2015,2015款,睿智诚奇瑞15款瑞虎5,1,,,,,raise;rzc
canbus_sp.db,5571003,712,2,HIWORLD,威驰,威驰,4,Ford,福特,福特,174,Loncoin,林肯,福特林肯,MKZ,MKZ,威驰福特林肯MKZ,1,,,,,hiworld
canbus_sp.db,196928,714,2,HIWORLD,威驰,威驰,5,HAVAL,长城/哈弗,哈弗,81,HAVAL H6,哈弗H6,哈弗H6,2018.sport,2018款.运动版,2018款哈佛 H6运动版,1,,,,,hiworld
canbus_sp.db,524608,715,2,HIWORLD,威驰,威驰,5,HAVAL,长城/哈弗,哈弗,81,HAVAL H6,哈弗H6,哈弗H6,2018.SPORT.RIGHT,2018款.运动版.带右视,2018款哈佛 H6运动版 带右视,1,,,,,hiworld
canbus_sp.db,5767620,716,5,CYT,长远通,长远痛,11,Hyundai/KIA,现代起亚全兼容,现代起亚全兼容,196,Veracruz,维拉克斯,现代维拉克斯,CYT,长远通,长远通现代维拉克斯,1,,,,,kia;hyundai
canbus_sp.db,1048928,719,2,HIWORLD,威驰,威驰,28,Renault,雷诺,雷诺,197,CAPTUR,科雷缤,雷诺科雷缤,2019,2019款,威驰雷诺19款科雷缤,1,,,,,hiworld
canbus_sp.db,196942,722,4,RZC(Raise),睿志诚,睿志诚,4,Ford,福特,福特,12,EDGE,锐界,锐界,2015-2018,2015-2018款,睿志诚福特15-18款 锐界,1,,,,威驰:福特锐界      威驰15款:福特锐界、撼路者,raise;rzc
canbus_sp.db,1114356,733,4,RZC(Raise),睿志诚,睿志诚,5,HAVAL,长城/哈弗,哈弗,203,ChangChengPao,长城炮,长城长城炮,2019,2019款,睿志诚19款长城炮,1,,,,,raise;rzc
canbus_sp.db,7274948,738,4,RZC(Raise),睿志诚,睿志诚,25,BAIC,北汽,北汽,206,BJ90,BJ90,北汽BJ90,2019-2020,2019-2020款,睿志诚北汽2019-2020款BJ90,1,,,,,raise;rzc
canbus_sp.db,12124599,739,3,XP(Simple),欣朴,欣扑,48,SUBARU,斯巴鲁,斯巴鲁,207,FORESTER,FORESTER,斯巴鲁FORESTER,2015-2017,2015-2017款,欣朴斯巴鲁-15-17款FORESTER,1,,,,,xp(simple);simple;xp
canbus_sp.db,12583351,740,3,XP(Simple),欣朴,欣扑,48,SUBARU,斯巴鲁,斯巴鲁,207,FORESTER,FORESTER,斯巴鲁FORESTER,2019,2019款,欣朴斯巴鲁-19款FORESTER,1,,,,,xp(simple);simple;xp
canbus_sp.db,12255671,741,3,XP(Simple),欣朴,欣扑,48,SUBARU,斯巴鲁,斯巴鲁,208,XV CROSSTREK,XV CROSSTREK,斯巴鲁XV CROSSTREK,2015-2017,2015-2017款,欣朴斯巴鲁-15-17款XV CROSSTREK,1,,,,,xp(simple);simple;xp
canbus_sp.db,5898683,745,2,HIWORLD,威驰,威驰,4,Ford,福特,福特,209,RANGER,RANGER,福特ranger,PHILIPPINE,皮卡.菲律宾专用,威驰福特ranger皮卡 竖屏(菲律宾专用),1,,,,,hiworld
canbus_sp.db,2031971,748,8,DaoJun,道俊,道俊,11,Hyundai/KIA,现代起亚全兼容,现代起亚全兼容,155,Sorento,索兰托,索兰托,H.AMP,高配带功放,道俊起亚索兰托8高配带功放,1,,,,,kia;hyundai;sorento
canbus_sp.db,5964219,749,2,HIWORLD,威驰,威驰,4,Ford,福特,福特,164,Everest,撼路者,撼路者,2018.High.Philippine,2018款.高配.菲律宾专用,威驰福特18款撼路者 高配竖屏(菲律宾专用),1,,,,,hiworld
canbus_sp.db,262517,751,4,RZC(Raise),睿志诚,睿志诚,13,Jeep,吉普,吉普,130,compass,指南者,自由光,2010-2020,2010-2020款,睿智诚 10-20款指南者,1,,,,吉普自由光,raise;rzc
canbus_sp.db,328053,752,4,RZC(Raise),睿志诚,睿志诚,13,Jeep,吉普,吉普,130,compass,指南者,自由光,2010-2020.AMP,2010-2020款.带功放,睿智诚 10-20款指南者 带功放,1,,,,吉普自由光,raise;rzc
canbus_sp.db,852069,753,2,HIWORLD,威驰,威驰,8,Nissan,日产,日产,75,TERRA,途达,途达,HIGH.360,高配.全景,日产途达 高配带全景,1,,,,,hiworld
canbus_sp.db,196915,774,4,RZC(Raise),睿志诚,睿志诚,32,ZHONGHUA,中华,中华,168,V6,V6,中华V6,2018.360,2018款.全景,睿志诚中华V6 2018款带全景,1,,,,,raise;rzc
canbus_sp.db,6095291,777,2,HIWORLD,威驰,威驰,27,INFINITI,英菲尼迪,英菲尼迪,161,FX35,FX35,英菲尼迪FX35,2011.KEEP,2011款.保留主机,威驰英菲尼迪11款FX35保留主机,1,,,,,hiworld
canbus_sp.db,1114464,781,2,HIWORLD,威驰,威驰,28,Renault,雷诺,雷诺,220,CLIO5,克利奥5,雷诺克利奧5,LOW,低配,威驰雷诺CLIO5竖屏低配,1,,,,,hiworld
canbus_sp.db,11010500,786,4,RZC(Raise),睿志诚,睿志诚,17,CHANGAN,长安,长安,88,CHANGAN Auchan,欧尚科赛,欧尚科赛,2021.Pro,2021款.Pro,睿志诚长安21款欧尚科赛Pro,1,,,,,raise;rzc
canbus_sp.db,1573158,787,2,HIWORLD,威驰,威驰,7,Toyota,丰田,丰田,222,Lexus ES 350,雷克萨斯 ES 350,雷克萨斯,2009,2009款,竖屏09款丰田雷克萨斯ES350,1,,,,,hiworld
canbus_sp.db,1638694,788,2,HIWORLD,威驰,威驰,7,Toyota,丰田,丰田,222,Lexus ES 350,雷克萨斯 ES 350,雷克萨斯,2009.High.AMP,2009款.高配带功放,竖屏09款丰田雷克萨斯ES350高配带功放,1,,,,,hiworld
canbus_sp.db,6160827,790,2,HIWORLD,威驰,威驰,4,Ford,福特,福特,164,Everest,撼路者,撼路者,SUV.LOW 1,SUV.低配1,威驰福特撼路者 SUV低配1竖屏,1,,,,,hiworld
canbus_sp.db,6226363,791,2,HIWORLD,威驰,威驰,4,Ford,福特,福特,164,Everest,撼路者,撼路者,SUV.LOW 2,SUV.低配2,威驰福特撼路者 SUV低配2竖屏,1,,,,,hiworld
canbus_sp.db,6291899,792,2,HIWORLD,威驰,威驰,4,Ford,福特,福特,164,Everest,撼路者,撼路者,Pick Up.LOW,皮卡.低配,威驰福特撼路者 皮卡低配竖屏,1,,,,,hiworld
canbus_sp.db,6357435,793,2,HIWORLD,威驰,威驰,4,Ford,福特,福特,164,Everest,撼路者,撼路者,Pick Up.HIGH,皮卡.高配,威驰福特撼路者 皮卡高配竖屏,1,,,,,hiworld
canbus_sp.db,1311054,799,4,RZC(Raise),睿志诚,睿志诚,4,Ford,福特,福特,224,Ecosport,翼博,福特翼博,2013-2016,2013-2016款,福特2013款-2016款翼博 横竖屏,1,,,,,raise;rzc
